X,Y,Z,Polar,Azimuth,Elevation,Frequency,Magnitude,Phase
-130.0,-169.999,0.0,0.0,-180.0,-150.0,9800000000.0,2.9999929986251367e-05,173.4638926559172
-130.0,-169.999,0.0,0.0,-180.0,-150.0,10000000000.0,2.7940084128166114e-05,17.10493168894956
-130.0,-169.999,0.0,0.0,-180.0,-150.0,10200000000.0,3.433052126276122e-05,-123.59659303622271
-130.0,-169.999,0.0,0.0,-180.0,-150.0,10400000000.0,2.628557549722387e-05,99.06741879259383
-130.0,-169.999,0.0,0.0,-180.0,-150.0,10600000000.0,2.9615392382727262e-05,-53.06288056671669
-130.0,-169.999,0.0,0.0,-180.0,-150.0,10800000000.0,3.7610423872815164e-05,171.55515431629962
-130.0,-169.999,0.0,0.0,-180.0,-150.0,11000000000.0,4.306364832013308e-05,13.465454303603392
-130.0,-169.999,0.0,0.0,-180.0,-150.0,11200000000.0,4.663487513576293e-05,-155.02635013397997
-130.0,-169.999,0.0,0.0,-180.0,-150.0,11400000000.0,4.2154012213372996e-05,58.10024978064374
-130.0,-169.999,0.0,0.0,-180.0,-150.0,11600000000.0,3.1652034356373704e-05,-91.93369204306538
-130.0,-169.999,0.0,0.0,-180.0,-150.0,11800000000.0,2.696978747049372e-05,120.3062923966904
-130.0,-169.999,0.0,0.0,-180.0,-150.0,12000000000.0,2.5482830520078123e-05,-10.549460646009708
-130.0,-169.999,0.0,0.0,-180.0,-140.0,8000000000.0,3.5794055006844365e-05,128.17777249489438
-130.0,-169.999,0.0,0.0,-180.0,-140.0,8200000000.0,3.1296676115033365e-05,-39.18831563133985
-130.0,-169.999,0.0,0.0,-180.0,-140.0,8400000000.0,3.761710672260694e-05,149.38825875097785
-130.0,-169.999,0.0,0.0,-180.0,-140.0,8600000000.0,3.686353567803469e-05,15.70856479494031
-130.0,-169.999,0.0,0.0,-180.0,-140.0,8800000000.0,2.7668775655488064e-05,-170.6202594103852
-130.0,-169.999,0.0,0.0,-180.0,-140.0,9000000000.0,3.4410869690958116e-05,50.2700124831919
-130.0,-169.999,0.0,0.0,-180.0,-140.0,9200000000.0,2.6039924775543055e-05,-92.6226254720634
-130.0,-169.999,0.0,0.0,-180.0,-140.0,9400000000.0,2.499444022168104e-05,87.90602667306091
-130.0,-169.999,0.0,0.0,-180.0,-140.0,9600000000.0,2.7712606197472656e-05,-56.17609015911797
-130.0,-169.999,0.0,0.0,-180.0,-140.0,9800000000.0,2.1208734897159448e-05,176.27256417282635
-130.0,-169.999,0.0,0.0,-180.0,-140.0,10000000000.0,1.9309816808232645e-05,12.348808236995765
-130.0,-169.999,0.0,0.0,-180.0,-140.0,10200000000.0,2.5722893284910623e-05,-125.31946170305149
-130.0,-169.999,0.0,0.0,-180.0,-140.0,10400000000.0,1.7470035122014953e-05,100.26704469074312
-130.0,-169.999,0.0,0.0,-180.0,-140.0,10600000000.0,1.907138686670951e-05,-55.75948747514623
-130.0,-169.999,0.0,0.0,-180.0,-140.0,10800000000.0,2.7763985515102636e-05,172.67449803622964
-130.0,-169.999,0.0,0.0,-180.0,-140.0,11000000000.0,2.9033184169673776e-05,18.890008619927027
-130.0,-169.999,0.0,0.0,-180.0,-140.0,11200000000.0,3.195563416120075e-05,-153.43972781653306
-130.0,-169.999,0.0,0.0,-180.0,-140.0,11400000000.0,3.296089959562542e-05,61.94999229157718
-130.0,-169.999,0.0,0.0,-180.0,-140.0,11600000000.0,2.3228201239115373e-05,-85.12057389901193
-130.0,-169.999,0.0,0.0,-180.0,-140.0,11800000000.0,1.9634944515136783e-05,123.3049488128352
-130.0,-169.999,0.0,0.0,-180.0,-140.0,12000000000.0,1.943242126548578e-05,-4.94095875746425
